step,task_id,remaining_work,status,finished_step
24,13,5.0,pending,
24,14,10.0,pending,
24,15,5.0,pending,
24,16,5.0,pending,
24,17,0,done,17
24,18,10.0,pending,
24,19,15.0,pending,
24,20,15.0,pending,
24,21,15.0,pending,
24,22,0,done,22
24,23,10.0,pending,
24,24,5.0,pending,
24,25,15.0,pending,
24,26,5.0,pending,
24,27,15.0,pending,
24,28,10.0,pending,
24,29,10.0,pending,
24,30,15.0,pending,
24,31,5.0,pending,
24,32,10.0,pending,
24,33,10.0,pending,
24,34,10.0,pending,
24,35,15.0,pending,
24,36,15.0,pending,
24,37,5.0,pending,
24,38,15.0,pending,
24,39,10.0,pending,
24,40,10.0,pending,
24,41,15.0,pending,
24,42,10.0,pending,
24,43,5.0,pending,
24,44,15.0,pending,
24,45,5.0,pending,
24,46,5.0,pending,
24,47,15.0,pending,
24,48,10.0,pending,
24,49,15.0,pending,
25,0,10.0,pending,
25,1,10.0,pending,
25,2,5.0,pending,
25,3,10.0,pending,
25,4,15.0,pending,
25,5,10.0,pending,
25,6,10.0,pending,
25,7,10.0,pending,
25,8,10.0,pending,
25,9,10.0,pending,
25,10,15.0,pending,
25,11,5.0,pending,
25,12,15.0,pending,
25,13,5.0,pending,
25,14,10.0,pending,
25,15,5.0,pending,
25,16,5.0,pending,
25,17,0,done,17
25,18,10.0,pending,
25,19,15.0,pending,
25,20,15.0,pending,
25,21,15.0,pending,
25,22,0,done,22
25,23,10.0,pending,
25,24,5.0,pending,
25,25,15.0,pending,
25,26,5.0,pending,
25,27,15.0,pending,
25,28,10.0,pending,
25,29,10.0,pending,
25,30,15.0,pending,
25,31,5.0,pending,
25,32,10.0,pending,
25,33,10.0,pending,
25,34,10.0,pending,
25,35,15.0,pending,
25,36,15.0,pending,
25,37,5.0,pending,
25,38,15.0,pending,
25,39,10.0,pending,
25,40,10.0,pending,
25,41,15.0,pending,
25,42,10.0,pending,
25,43,5.0,pending,
25,44,15.0,pending,
25,45,5.0,pending,
25,46,5.0,pending,
25,47,15.0,pending,
25,48,10.0,pending,
25,49,15.0,pending,
26,0,10.0,pending,
26,1,10.0,pending,
26,2,5.0,pending,
26,3,10.0,pending,
26,4,15.0,pending,
26,5,10.0,pending,
26,6,10.0,pending,
26,7,10.0,pending,
26,8,10.0,pending,
26,9,10.0,pending,
26,10,15.0,pending,
26,11,5.0,pending,
26,12,15.0,pending,
26,13,5.0,pending,
26,14,8.88718378565736,in_progress,
26,15,5.0,pending,
26,16,5.0,pending,
26,17,0,done,17
26,18,10.0,pending,
26,19,15.0,pending,
26,20,15.0,pending,
26,21,15.0,pending,
26,22,0,done,22
26,23,10.0,pending,
26,24,5.0,pending,
26,25,15.0,pending,
26,26,5.0,pending,
26,27,15.0,pending,
26,28,10.0,pending,
26,29,10.0,pending,
26,30,15.0,pending,
26,31,5.0,pending,
26,32,10.0,pending,
26,33,10.0,pending,
26,34,10.0,pending,
26,35,15.0,pending,
26,36,15.0,pending,
26,37,5.0,pending,
26,38,15.0,pending,
26,39,10.0,pending,
26,40,10.0,pending,
26,41,15.0,pending,
26,42,10.0,pending,
26,43,5.0,pending,
26,44,15.0,pending,
26,45,5.0,pending,
26,46,5.0,pending,
26,47,15.0,pending,
26,48,10.0,pending,
26,49,15.0,pending,
27,0,10.0,pending,
27,1,10.0,pending,
27,2,5.0,pending,
27,3,10.0,pending,
27,4,15.0,pending,
27,5,10.0,pending,
27,6,10.0,pending,
27,7,10.0,pending,
27,8,10.0,pending,
27,9,10.0,pending,
27,10,15.0,pending,
27,11,5.0,pending,
27,12,15.0,pending,
27,13,5.0,pending,
27,14,5.88718378565736,in_progress,
27,15,5.0,pending,
27,16,5.0,pending,
27,17,0,done,17
27,18,10.0,pending,
27,19,15.0,pending,
27,20,15.0,pending,
27,21,15.0,pending,
27,22,0,done,22
27,23,10.0,pending,
27,24,5.0,pending,
27,25,15.0,pending,
27,26,5.0,pending,
27,27,13.660930639660519,in_progress,
27,28,10.0,pending,
27,29,10.0,pending,
27,30,15.0,pending,
27,31,5.0,pending,
27,32,10.0,pending,
27,33,10.0,pending,
27,34,10.0,pending,
27,35,15.0,pending,
27,36,15.0,pending,
27,37,5.0,pending,
27,38,15.0,pending,
27,39,10.0,pending,
27,40,10.0,pending,
27,41,15.0,pending,
27,42,10.0,pending,
27,43,5.0,pending,
27,44,15.0,pending,
27,45,5.0,pending,
27,46,5.0,pending,
27,47,15.0,pending,
27,48,10.0,pending,
27,49,15.0,pending,
28,0,10.0,pending,
28,1,10.0,pending,
28,2,5.0,pending,
28,3,10.0,pending,
28,4,15.0,pending,
28,5,10.0,pending,
28,6,10.0,pending,
28,7,10.0,pending,
28,8,10.0,pending,
28,9,10.0,pending,
28,10,15.0,pending,
28,11,5.0,pending,
28,12,15.0,pending,
28,13,5.0,pending,
28,14,2.1494919034185855,in_progress,
28,15,5.0,pending,
28,16,5.0,pending,
28,17,0,done,17
28,18,10.0,pending,
28,19,15.0,pending,
28,20,15.0,pending,
28,21,15.0,pending,
28,22,0,done,22
28,23,10.0,pending,
28,24,5.0,pending,
28,25,15.0,pending,
28,26,5.0,pending,
28,27,10.660930639660519,in_progress,
28,28,10.0,pending,
28,29,10.0,pending,
28,30,15.0,pending,
28,31,5.0,pending,
28,32,10.0,pending,
28,33,10.0,pending,
28,34,10.0,pending,
28,35,15.0,pending,
28,36,15.0,pending,
28,37,5.0,pending,
28,38,15.0,pending,
28,39,10.0,pending,
28,40,10.0,pending,
28,41,15.0,pending,
28,42,10.0,pending,
28,43,5.0,pending,
28,44,15.0,pending,
28,45,5.0,pending,
28,46,5.0,pending,
28,47,15.0,pending,
28,48,10.0,pending,
28,49,15.0,pending,
29,0,10.0,pending,
29,1,10.0,pending,
29,2,5.0,pending,
29,3,10.0,pending,
29,4,15.0,pending,
29,5,10.0,pending,
29,6,10.0,pending,
29,7,10.0,pending,
29,8,10.0,pending,
29,9,10.0,pending,
29,10,15.0,pending,
29,11,5.0,pending,
29,12,15.0,pending,
29,13,5.0,pending,
29,14,0,done,29
29,15,5.0,pending,
29,16,5.0,pending,
29,17,0,done,17
29,18,10.0,pending,
29,19,15.0,pending,
29,20,15.0,pending,
29,21,15.0,pending,
29,22,0,done,22
29,23,10.0,pending,
29,24,5.0,pending,
29,25,15.0,pending,
29,26,5.0,pending,
29,27,7.660930639660519,in_progress,
29,28,10.0,pending,
29,29,10.0,pending,
29,30,15.0,pending,
29,31,5.0,pending,
29,32,10.0,pending,
29,33,10.0,pending,
29,34,10.0,pending,
29,35,15.0,pending,
29,36,15.0,pending,
29,37,5.0,pending,
29,38,15.0,pending,
29,39,10.0,pending,
29,40,10.0,pending,
29,41,15.0,pending,
29,42,10.0,pending,
29,43,5.0,pending,
29,44,15.0,pending,
29,45,5.0,pending,
29,46,5.0,pending,
29,47,15.0,pending,
29,48,10.0,pending,
29,49,15.0,pending,
30,0,10.0,pending,
30,1,10.0,pending,
30,2,5.0,pending,
30,3,10.0,pending,
30,4,15.0,pending,
30,5,10.0,pending,
30,6,10.0,pending,
30,7,10.0,pending,
30,8,10.0,pending,
30,9,10.0,pending,
30,10,15.0,pending,
30,11,5.0,pending,
30,12,15.0,pending,
30,13,5.0,pending,
30,14,0,done,29
30,15,5.0,pending,
30,16,5.0,pending,
30,17,0,done,17
30,18,10.0,pending,
30,19,15.0,pending,
30,20,15.0,pending,
30,21,15.0,pending,
30,22,0,done,22
30,23,10.0,pending,
30,24,5.0,pending,
30,25,15.0,pending,
30,26,5.0,pending,
30,27,4.660930639660519,in_progress,
30,28,10.0,pending,
30,29,10.0,pending,
30,30,15.0,pending,
30,31,5.0,pending,
30,32,10.0,pending,
30,33,10.0,pending,
30,34,10.0,pending,
30,35,15.0,pending,
30,36,15.0,pending,
30,37,5.0,pending,
30,38,15.0,pending,
30,39,10.0,pending,
30,40,10.0,pending,
30,41,15.0,pending,
30,42,10.0,pending,
30,43,5.0,pending,
30,44,15.0,pending,
30,45,5.0,pending,
30,46,5.0,pending,
30,47,15.0,pending,
30,48,10.0,pending,
30,49,15.0,pending,
31,0,10.0,pending,
31,1,10.0,pending,
31,2,5.0,pending,
31,3,10.0,pending,
31,4,15.0,pending,
31,5,10.0,pending,
31,6,10.0,pending,
31,7,10.0,pending,
31,8,10.0,pending,
31,9,10.0,pending,
31,10,15.0,pending,
31,11,5.0,pending,
31,12,15.0,pending,
31,13,5.0,pending,
31,14,0,done,29
31,15,5.0,pending,
31,16,5.0,pending,
31,17,0,done,17
31,18,10.0,pending,
31,19,15.0,pending,
31,20,15.0,pending,
31,21,15.0,pending,
31,22,0,done,22
31,23,10.0,pending,
31,24,5.0,pending,
31,25,15.0,pending,
31,26,5.0,pending,
31,27,1.6609306396605188,in_progress,
31,28,10.0,pending,
31,29,10.0,pending,
31,30,15.0,pending,
31,31,5.0,pending,
31,32,10.0,pending,
31,33,10.0,pending,
31,34,10.0,pending,
31,35,15.0,pending,
31,36,15.0,pending,
31,37,5.0,pending,
31,38,15.0,pending,
31,39,10.0,pending,
31,40,10.0,pending,
31,41,15.0,pending,
31,42,10.0,pending,
31,43,5.0,pending,
31,44,15.0,pending,
31,45,5.0,pending,
31,46,5.0,pending,
31,47,15.0,pending,
31,48,10.0,pending,
31,49,15.0,pending,
32,0,10.0,pending,
32,1,10.0,pending,
32,2,5.0,pending,
32,3,10.0,pending,
32,4,15.0,pending,
32,5,10.0,pending,
32,6,10.0,pending,
32,7,10.0,pending,
32,8,10.0,pending,
32,9,10.0,pending,
32,10,15.0,pending,
32,11,5.0,pending,
32,12,15.0,pending,
32,13,5.0,pending,
32,14,0,done,29
32,15,5.0,pending,
32,16,5.0,pending,
32,17,0,done,17
32,18,10.0,pending,
32,19,15.0,pending,
32,20,15.0,pending,
32,21,15.0,pending,
32,22,0,done,22
32,23,10.0,pending,
32,24,5.0,pending,
32,25,15.0,pending,
32,26,5.0,pending,
32,27,0,done,32
32,28,10.0,pending,
32,29,10.0,pending,
32,30,15.0,pending,
32,31,5.0,pending,
32,32,10.0,pending,
32,33,10.0,pending,
32,34,10.0,pending,
32,35,15.0,pending,
32,36,15.0,pending,
32,37,5.0,pending,
32,38,15.0,pending,
32,39,10.0,pending,
32,40,10.0,pending,
32,41,15.0,pending,
32,42,10.0,pending,
32,43,5.0,pending,
32,44,15.0,pending,
32,45,5.0,pending,
32,46,5.0,pending,
32,47,15.0,pending,
32,48,10.0,pending,
32,49,15.0,pending,
33,0,10.0,pending,
33,1,10.0,pending,
33,2,5.0,pending,
33,3,10.0,pending,
33,4,15.0,pending,
33,5,10.0,pending,
33,6,10.0,pending,
33,7,10.0,pending,
33,8,10.0,pending,
33,9,10.0,pending,
33,10,15.0,pending,
33,11,5.0,pending,
33,12,15.0,pending,
33,13,5.0,pending,
33,14,0,done,29
33,15,5.0,pending,
33,16,5.0,pending,
33,17,0,done,17
33,18,10.0,pending,
33,19,15.0,pending,
33,20,15.0,pending,
33,21,15.0,pending,
33,22,0,done,22
33,23,10.0,pending,
33,24,5.0,pending,
33,25,15.0,pending,
33,26,5.0,pending,
33,27,0,done,32
33,28,10.0,pending,
33,29,10.0,pending,
33,30,15.0,pending,
33,31,5.0,pending,
33,32,10.0,pending,
33,33,10.0,pending,
33,34,10.0,pending,
33,35,15.0,pending,
33,36,15.0,pending,
33,37,5.0,pending,
33,38,15.0,pending,
33,39,10.0,pending,
33,40,10.0,pending,
33,41,15.0,pending,
33,42,10.0,pending,
33,43,5.0,pending,
33,44,15.0,pending,
33,45,5.0,pending,
33,46,5.0,pending,
33,47,15.0,pending,
33,48,10.0,pending,
33,49,15.0,pending,
34,0,10.0,pending,
34,1,10.0,pending,
34,2,5.0,pending,
34,3,10.0,pending,
34,4,15.0,pending,
34,5,10.0,pending,
34,6,10.0,pending,
34,7,10.0,pending,
34,8,10.0,pending,
34,9,10.0,pending,
34,10,15.0,pending,
34,11,5.0,pending,
34,12,15.0,pending,
34,13,5.0,pending,
34,14,0,done,29
34,15,5.0,pending,
34,16,5.0,pending,
34,17,0,done,17
34,18,10.0,pending,
34,19,15.0,pending,
34,20,15.0,pending,
34,21,15.0,pending,
34,22,0,done,22
34,23,10.0,pending,
34,24,5.0,pending,
34,25,15.0,pending,
34,26,5.0,pending,
34,27,0,done,32
34,28,10.0,pending,
34,29,10.0,pending,
34,30,15.0,pending,
34,31,5.0,pending,
34,32,10.0,pending,
34,33,10.0,pending,
34,34,10.0,pending,
34,35,15.0,pending,
34,36,15.0,pending,
34,37,5.0,pending,
34,38,15.0,pending,
34,39,10.0,pending,
34,40,10.0,pending,
34,41,15.0,pending,
34,42,10.0,pending,
34,43,5.0,pending,
34,44,8.570882353724873,in_progress,
34,45,5.0,pending,
34,46,5.0,pending,
34,47,15.0,pending,
34,48,10.0,pending,
34,49,15.0,pending,
35,0,10.0,pending,
35,1,10.0,pending,
35,2,5.0,pending,
35,3,10.0,pending,
35,4,15.0,pending,
35,5,10.0,pending,
35,6,10.0,pending,
35,7,10.0,pending,
35,8,10.0,pending,
35,9,10.0,pending,
35,10,15.0,pending,
35,11,5.0,pending,
35,12,15.0,pending,
35,13,5.0,pending,
35,14,0,done,29
35,15,5.0,pending,
35,16,5.0,pending,
35,17,0,done,17
35,18,10.0,pending,
35,19,15.0,pending,
35,20,15.0,pending,
35,21,15.0,pending,
35,22,0,done,22
35,23,10.0,pending,
35,24,5.0,pending,
35,25,15.0,pending,
35,26,5.0,pending,
35,27,0,done,32
35,28,10.0,pending,
35,29,10.0,pending,
35,30,15.0,pending,
35,31,5.0,pending,
35,32,10.0,pending,
35,33,10.0,pending,
35,34,10.0,pending,
35,35,15.0,pending,
35,36,15.0,pending,
35,37,5.0,pending,
35,38,15.0,pending,
35,39,10.0,pending,
35,40,10.0,pending,
35,41,15.0,pending,
35,42,10.0,pending,
35,43,5.0,pending,
35,44,0,done,35
35,45,5.0,pending,
35,46,5.0,pending,
35,47,15.0,pending,
35,48,10.0,pending,
35,49,15.0,pending,
36,0,10.0,pending,
36,1,10.0,pending,
36,2,5.0,pending,
36,3,10.0,pending,
36,4,15.0,pending,
36,5,10.0,pending,
36,6,10.0,pending,
36,7,10.0,pending,
36,8,10.0,pending,
36,9,10.0,pending,
36,10,15.0,pending,
36,11,5.0,pending,
36,12,15.0,pending,
36,13,5.0,pending,
36,14,0,done,29
36,15,5.0,pending,
36,16,5.0,pending,
36,17,0,done,17
36,18,10.0,pending,
36,19,15.0,pending,
36,20,15.0,pending,
36,21,15.0,pending,
36,22,0,done,22
36,23,10.0,pending,
36,24,5.0,pending,
36,25,15.0,pending,
36,26,5.0,pending,
36,27,0,done,32
36,28,10.0,pending,
36,29,10.0,pending,
36,30,15.0,pending,
36,31,5.0,pending,
36,32,10.0,pending,
36,33,10.0,pending,
36,34,10.0,pending,
36,35,15.0,pending,
36,36,15.0,pending,
36,37,5.0,pending,
36,38,15.0,pending,
36,39,10.0,pending,
36,40,10.0,pending,
36,41,15.0,pending,
36,42,10.0,pending,
36,43,5.0,pending,
36,44,0,done,35
36,45,5.0,pending,
36,46,5.0,pending,
36,47,15.0,pending,
36,48,10.0,pending,
36,49,15.0,pending,
37,0,10.0,pending,
37,1,10.0,pending,
37,2,5.0,pending,
37,3,10.0,pending,
37,4,15.0,pending,
37,5,10.0,pending,
37,6,10.0,pending,
37,7,10.0,pending,
37,8,10.0,pending,
37,9,10.0,pending,
37,10,15.0,pending,
37,11,5.0,pending,
37,12,15.0,pending,
37,13,5.0,pending,
37,14,0,done,29
37,15,5.0,pending,
37,16,5.0,pending,
37,17,0,done,17
37,18,10.0,pending,
37,19,15.0,pending,
37,20,15.0,pending,
37,21,15.0,pending,
37,22,0,done,22
37,23,10.0,pending,
37,24,5.0,pending,
37,25,15.0,pending,
37,26,5.0,pending,
37,27,0,done,32
37,28,8.23933458630305,in_progress,
37,29,10.0,pending,
37,30,15.0,pending,
37,31,5.0,pending,
37,32,10.0,pending,
37,33,10.0,pending,
37,34,10.0,pending,
37,35,15.0,pending,
37,36,15.0,pending,
37,37,5.0,pending,
37,38,15.0,pending,
37,39,10.0,pending,
37,40,10.0,pending,
37,41,15.0,pending,
37,42,10.0,pending,
37,43,5.0,pending,
37,44,0,done,35
37,45,5.0,pending,
37,46,5.0,pending,
37,47,15.0,pending,
37,48,10.0,pending,
37,49,15.0,pending,
38,0,10.0,pending,
38,1,10.0,pending,
38,2,5.0,pending,
38,3,10.0,pending,
38,4,15.0,pending,
38,5,10.0,pending,
38,6,10.0,pending,
38,7,10.0,pending,
38,8,10.0,pending,
38,9,10.0,pending,
38,10,15.0,pending,
38,11,5.0,pending,
38,12,15.0,pending,
38,13,5.0,pending,
38,14,0,done,29
38,15,5.0,pending,
38,16,5.0,pending,
38,17,0,done,17
38,18,10.0,pending,
38,19,15.0,pending,
38,20,15.0,pending,
38,21,15.0,pending,
38,22,0,done,22
38,23,10.0,pending,
38,24,5.0,pending,
38,25,15.0,pending,
38,26,5.0,pending,
38,27,0,done,32
38,28,2.23933458630305,in_progress,
38,29,10.0,pending,
38,30,15.0,pending,
38,31,5.0,pending,
38,32,10.0,pending,
38,33,10.0,pending,
38,34,10.0,pending,
38,35,15.0,pending,
38,36,15.0,pending,
38,37,5.0,pending,
38,38,15.0,pending,
38,39,10.0,pending,
38,40,10.0,pending,
38,41,15.0,pending,
38,42,10.0,pending,
38,43,5.0,pending,
38,44,0,done,35
38,45,5.0,pending,
38,46,5.0,pending,
38,47,15.0,pending,
38,48,10.0,pending,
38,49,15.0,pending,
39,0,10.0,pending,
39,1,10.0,pending,
39,2,5.0,pending,
39,3,10.0,pending,
39,4,15.0,pending,
39,5,10.0,pending,
39,6,10.0,pending,
39,7,10.0,pending,
39,8,10.0,pending,
39,9,10.0,pending,
39,10,15.0,pending,
39,11,5.0,pending,
39,12,15.0,pending,
39,13,5.0,pending,
39,14,0,done,29
39,15,5.0,pending,
39,16,5.0,pending,
39,17,0,done,17
39,18,10.0,pending,
39,19,15.0,pending,
39,20,15.0,pending,
39,21,15.0,pending,
39,22,0,done,22
39,23,10.0,pending,
39,24,5.0,pending,
39,25,15.0,pending,
39,26,5.0,pending,
39,27,0,done,32
39,28,0,done,39
39,29,10.0,pending,
39,30,15.0,pending,
39,31,5.0,pending,
39,32,10.0,pending,
39,33,10.0,pending,
39,34,10.0,pending,
39,35,15.0,pending,
39,36,15.0,pending,
39,37,5.0,pending,
39,38,15.0,pending,
39,39,10.0,pending,
39,40,10.0,pending,
39,41,15.0,pending,
39,42,10.0,pending,
39,43,5.0,pending,
39,44,0,done,35
39,45,5.0,pending,
39,46,5.0,pending,
39,47,15.0,pending,
39,48,10.0,pending,
39,49,15.0,pending,
40,0,10.0,pending,
40,1,10.0,pending,
40,2,5.0,pending,
40,3,10.0,pending,
40,4,15.0,pending,
40,5,10.0,pending,
40,6,10.0,pending,
40,7,10.0,pending,
40,8,10.0,pending,
40,9,10.0,pending,
40,10,15.0,pending,
40,11,5.0,pending,
40,12,15.0,pending,
40,13,5.0,pending,
40,14,0,done,29
40,15,5.0,pending,
40,16,5.0,pending,
40,17,0,done,17
40,18,10.0,pending,
40,19,15.0,pending,
40,20,15.0,pending,
40,21,15.0,pending,
40,22,0,done,22
40,23,10.0,pending,
40,24,5.0,pending,
40,25,15.0,pending,
40,26,5.0,pending,
40,27,0,done,32
40,28,0,done,39
40,29,10.0,pending,
40,30,15.0,pending,
40,31,5.0,pending,
40,32,10.0,pending,
40,33,10.0,pending,
40,34,10.0,pending,
40,35,15.0,pending,
40,36,15.0,pending,
40,37,5.0,pending,
40,38,15.0,pending,
40,39,10.0,pending,
40,40,10.0,pending,
40,41,15.0,pending,
40,42,10.0,pending,
40,43,5.0,pending,
40,44,0,done,35
40,45,5.0,pending,
40,46,5.0,pending,
40,47,15.0,pending,
40,48,10.0,pending,
40,49,15.0,pending,
41,0,10.0,pending,
41,1,10.0,pending,
41,2,5.0,pending,
41,3,10.0,pending,
41,4,15.0,pending,
41,5,10.0,pending,
41,6,10.0,pending,
41,7,10.0,pending,
41,8,10.0,pending,
41,9,10.0,pending,
41,10,15.0,pending,
41,11,5.0,pending,
41,12,15.0,pending,
41,13,5.0,pending,
41,14,0,done,29
41,15,5.0,pending,
41,16,5.0,pending,
41,17,0,done,17
41,18,10.0,pending,
41,19,15.0,pending,
41,20,15.0,pending,
41,21,15.0,pending,
41,22,0,done,22
41,23,10.0,pending,
41,24,5.0,pending,
41,25,15.0,pending,
41,26,5.0,pending,
41,27,0,done,32
41,28,0,done,39
41,29,10.0,pending,
41,30,15.0,pending,
41,31,5.0,pending,
41,32,10.0,pending,
41,33,10.0,pending,
41,34,10.0,pending,
41,35,15.0,pending,
41,36,15.0,pending,
41,37,5.0,pending,
41,38,15.0,pending,
41,39,10.0,pending,
41,40,10.0,pending,
41,41,15.0,pending,
41,42,10.0,pending,
41,43,5.0,pending,
41,44,0,done,35
41,45,5.0,pending,
41,46,5.0,pending,
41,47,15.0,pending,
41,48,10.0,pending,
41,49,15.0,pending,
42,0,10.0,pending,
42,1,10.0,pending,
42,2,5.0,pending,
42,3,10.0,pending,
42,4,15.0,pending,
42,5,10.0,pending,
42,6,10.0,pending,
42,7,10.0,pending,
42,8,10.0,pending,
42,9,10.0,pending,
42,10,15.0,pending,
42,11,5.0,pending,
42,12,15.0,pending,
42,13,5.0,pending,
42,14,0,done,29
42,15,5.0,pending,
42,16,5.0,pending,
42,17,0,done,17
42,18,10.0,pending,
42,19,15.0,pending,
42,20,15.0,pending,
42,21,15.0,pending,
42,22,0,done,22
42,23,10.0,pending,
42,24,5.0,pending,
42,25,15.0,pending,
42,26,5.0,pending,
42,27,0,done,32
42,28,0,done,39
42,29,10.0,pending,
42,30,15.0,pending,
42,31,5.0,pending,
42,32,10.0,pending,
42,33,10.0,pending,
42,34,10.0,pending,
42,35,15.0,pending,
42,36,15.0,pending,
42,37,5.0,pending,
42,38,15.0,pending,
42,39,10.0,pending,
42,40,10.0,pending,
42,41,15.0,pending,
42,42,10.0,pending,
42,43,5.0,pending,
42,44,0,done,35
42,45,5.0,pending,
42,46,5.0,pending,
42,47,15.0,pending,
42,48,10.0,pending,
42,49,15.0,pending,
43,0,10.0,pending,
43,1,10.0,pending,
43,2,5.0,pending,
43,3,10.0,pending,
43,4,11.198939944937937,in_progress,
43,5,10.0,pending,
43,6,10.0,pending,
43,7,10.0,pending,
43,8,10.0,pending,
43,9,10.0,pending,
43,10,15.0,pending,
43,11,5.0,pending,
43,12,15.0,pending,
43,13,5.0,pending,
43,14,0,done,29
43,15,5.0,pending,
43,16,5.0,pending,
43,17,0,done,17
43,18,10.0,pending,
43,19,15.0,pending,
43,20,15.0,pending,
43,21,15.0,pending,
43,22,0,done,22
43,23,10.0,pending,
43,24,5.0,pending,
43,25,15.0,pending,
43,26,5.0,pending,
43,27,0,done,32
43,28,0,done,39
43,29,10.0,pending,
43,30,15.0,pending,
43,31,5.0,pending,
43,32,10.0,pending,
43,33,10.0,pending,
43,34,10.0,pending,
43,35,15.0,pending,
43,36,15.0,pending,
43,37,5.0,pending,
43,38,15.0,pending,
43,39,10.0,pending,
43,40,10.0,pending,
43,41,15.0,pending,
43,42,10.0,pending,
43,43,5.0,pending,
43,44,0,done,35
43,45,5.0,pending,
43,46,5.0,pending,
43,47,15.0,pending,
43,48,10.0,pending,
43,49,15.0,pending,
44,0,10.0,pending,
44,1,10.0,pending,
44,2,5.0,pending,
44,3,10.0,pending,
44,4,5.198939944937937,in_progress,
44,5,10.0,pending,
44,6,10.0,pending,
44,7,10.0,pending,
44,8,10.0,pending,
44,9,10.0,pending,
44,10,15.0,pending,
44,11,5.0,pending,
44,12,15.0,pending,
44,13,5.0,pending,
44,14,0,done,29
44,15,5.0,pending,
44,16,5.0,pending,
44,17,0,done,17
44,18,10.0,pending,
44,19,15.0,pending,
44,20,15.0,pending,
44,21,15.0,pending,
44,22,0,done,22
44,23,10.0,pending,
44,24,5.0,pending,
44,25,15.0,pending,
44,26,5.0,pending,
44,27,0,done,32
44,28,0,done,39
44,29,10.0,pending,
44,30,15.0,pending,
44,31,5.0,pending,
44,32,10.0,pending,
44,33,10.0,pending,
44,34,10.0,pending,
44,35,15.0,pending,
44,36,15.0,pending,
44,37,5.0,pending,
44,38,15.0,pending,
44,39,10.0,pending,
44,40,10.0,pending,
44,41,15.0,pending,
44,42,10.0,pending,
44,43,5.0,pending,
44,44,0,done,35
44,45,5.0,pending,
44,46,5.0,pending,
44,47,15.0,pending,
44,48,10.0,pending,
44,49,15.0,pending,
45,0,10.0,pending,
45,1,10.0,pending,
45,2,5.0,pending,
45,3,10.0,pending,
45,4,0,done,45
45,5,10.0,pending,
45,6,10.0,pending,
45,7,10.0,pending,
45,8,10.0,pending,
45,9,10.0,pending,
45,10,15.0,pending,
45,11,5.0,pending,
45,12,15.0,pending,
45,13,5.0,pending,
45,14,0,done,29
45,15,5.0,pending,
